order_id,customer_id,order_created_at,order_status,shipping_country,shipping_city,sales_channel,discount_code,shipping_fee
ORD0000691,CUST00337,2026-05-31 12:34:41,completed,DE,Stuttgart,mobile_app,,5.99
ORD0000692,CUST00317,2025-04-13 09:04:09,completed,CH,Basel,web,VIP5,0.0
ORD0000693,CUST00285,2025-04-30 09:22:50,completed,CH,Zurich,web,,2.99
ORD0000694,CUST00360,2025-11-17 07:21:54,completed,DE,Hannover,web,,5.99
ORD0000695,CUST00507,2026-04-24 21:24:20,completed,DE,Hamburg,web,BLACKWEEK,2.99
ORD0000696,CUST00426,2026-06-03 07:20:55,completed,DE,Cologne,mobile_app,SUMMER15,2.99
ORD0000697,CUST00034,2025-09-09 17:15:19,completed,DE,Berlin,mobile_app,,5.99
ORD0000698,CUST00157,2026-02-24 15:21:54,completed,DE,Bremen,web,VIP5,0.0
ORD0000699,CUST00103,2025-12-04 18:07:06,returned,DE,Frankfurt,web,,4.99
ORD0000700,CUST00082,2026-03-22 16:58:35,completed,DE,Berlin,mobile_app,BLACKWEEK,0.0
ORD0000701,CUST00141,2025-09-05 09:06:37,completed,CH,Basel,mobile_app,,5.99
ORD0000702,CUST00084,2025-12-26 17:10:11,completed,DE,Bremen,web,,0.0
ORD0000703,CUST00245,2026-04-19 20:00:43,completed,DE,Düsseldorf,mobile_app,,4.99
ORD0000704,CUST00593,2025-10-12 16:17:15,completed,CH,Basel,web,WELCOME10,0.0
ORD0000705,CUST00123,2025-06-11 14:08:45,completed,DE,Bremen,mobile_app,WELCOME10,2.99
ORD0000706,CUST00424,2025-04-22 10:21:13,completed,DE,Hannover,mobile_app,WELCOME10,2.99
ORD0000707,CUST00249,2025-09-15 22:31:17,completed,DE,Berlin,web,,4.99
ORD0000708,CUST00114,2025-12-09 16:09:18,completed,DE,Bremen,web,WELCOME10,5.99
ORD0000709,CUST00449,2025-11-15 11:01:49,completed,DE,Bremen,marketplace,,5.99
ORD0000710,CUST00529,2025-04-13 16:47:25,completed,DE,Bremen,web,,0.0
ORD0000711,CUST00336,2025-11-02 20:36:21,completed,CH,Basel,mobile_app,,2.99
ORD0000712,CUST00578,2026-04-27 18:06:24,completed,NL,Amsterdam,web,BLACKWEEK,2.99
ORD0000713,CUST00045,2025-11-27 13:29:26,completed,DE,Frankfurt,marketplace,,0.0
ORD0000714,CUST00124,2025-01-23 15:41:37,cancelled,DE,Frankfurt,marketplace,,2.99
ORD0000715,CUST00284,2025-07-15 12:42:48,completed,AT,Graz,web,BLACKWEEK,0.0
ORD0000716,CUST00022,2025-04-12 15:12:11,completed,CH,Zurich,mobile_app,WELCOME10,2.99
ORD0000717,CUST00138,2025-03-14 08:07:46,cancelled,DE,Frankfurt,mobile_app,,2.99
ORD0000718,CUST00431,2025-12-13 10:05:48,completed,DE,Leipzig,web,,0.0
ORD0000719,CUST00544,2026-03-04 17:56:28,completed,CH,Basel,web,VIP5,2.99
ORD0000720,CUST00303,2025-11-26 19:49:34,completed,DE,Stuttgart,web,BLACKWEEK,0.0
ORD0000721,CUST00595,2025-11-17 11:03:33,completed,DE,Cologne,web,SUMMER15,2.99
ORD0000722,CUST00348,2025-07-15 09:16:16,completed,AT,Graz,web,SUMMER15,2.99
ORD0000723,CUST00433,2025-05-18 09:47:48,completed,DE,Munich,marketplace,,2.99
ORD0000724,CUST00032,2026-03-30 09:20:10,completed,DE,Hamburg,web,,0.0
ORD0000725,CUST00517,2026-02-14 16:48:18,completed,AT,Graz,web,,0.0
ORD0000726,CUST00044,2026-04-20 17:24:30,completed,DE,Frankfurt,web,,5.99
ORD0000727,CUST00371,2025-09-11 15:33:09,completed,DE,Bremen,web,,0.0
ORD0000728,CUST00175,2025-03-04 19:46:02,completed,DE,Düsseldorf,web,,0.0
ORD0000729,CUST00018,2025-11-08 12:08:04,completed,DE,Munich,mobile_app,BLACKWEEK,0.0
ORD0000730,CUST00265,2025-12-11 12:35:30,completed,DE,Düsseldorf,web,,2.99
ORD0000731,CUST00315,2026-03-09 20:19:10,completed,DE,Hannover,web,WELCOME10,5.99
ORD0000732,CUST00299,2025-11-25 19:10:22,returned,DE,Hannover,mobile_app,WELCOME10,4.99
ORD0000733,CUST00192,2025-09-23 16:12:55,cancelled,NL,Amsterdam,web,,0.0
ORD0000734,CUST00518,2026-01-02 07:49:14,completed,CH,Basel,mobile_app,,4.99
ORD0000735,CUST00039,2025-03-15 16:43:40,completed,DE,Cologne,marketplace,,4.99
ORD0000736,CUST00126,2025-12-10 19:46:14,completed,AT,Graz,mobile_app,,0.0
ORD0000737,CUST00203,2025-12-14 22:13:08,completed,DE,Stuttgart,web,VIP5,4.99
ORD0000738,CUST00518,2026-05-28 22:48:20,returned,CH,Basel,web,,0.0
ORD0000739,CUST00214,2025-01-18 07:51:01,completed,CH,Basel,web,WELCOME10,4.99
ORD0000740,CUST00510,2026-02-21 15:46:18,completed,DE,Hamburg,marketplace,VIP5,0.0
ORD0000741,CUST00112,2026-01-30 16:14:14,completed,DE,Berlin,web,,5.99
ORD0000742,CUST00518,2025-05-25 11:04:15,completed,CH,Basel,web,,4.99
ORD0000743,CUST00418,2025-08-14 08:53:23,completed,DE,Düsseldorf,marketplace,,4.99
ORD0000744,CUST00437,2025-04-11 07:02:12,completed,DE,Stuttgart,web,,0.0
ORD0000745,CUST00467,2026-03-25 09:20:47,completed,DE,Munich,web,WELCOME10,2.99
ORD0000746,CUST00498,2025-06-10 22:27:48,completed,AT,Graz,marketplace,,2.99
ORD0000747,CUST00564,2025-09-10 11:26:02,completed,DE,Hamburg,web,,4.99
ORD0000748,CUST00579,2025-11-24 09:51:18,completed,CH,Zurich,mobile_app,BLACKWEEK,2.99
ORD0000749,CUST00587,2026-06-07 19:55:49,completed,CH,Zurich,web,,5.99
ORD0000750,CUST00339,2026-06-11 10:18:01,completed,AT,Graz,mobile_app,,4.99
ORD0000751,CUST00057,2025-10-24 20:39:44,completed,NL,Amsterdam,mobile_app,,5.99
ORD0000752,CUST00533,2026-06-07 14:20:42,completed,DE,Cologne,mobile_app,,4.99
ORD0000753,CUST00418,2025-01-09 10:09:57,completed,DE,Düsseldorf,web,,5.99
ORD0000754,CUST00075,2025-12-31 13:00:35,completed,DE,Hannover,mobile_app,,5.99
ORD0000755,CUST00522,2026-01-07 15:40:57,completed,DE,Cologne,web,SUMMER15,0.0
ORD0000756,CUST00207,2026-06-21 09:05:42,completed,AT,Graz,mobile_app,SUMMER15,4.99
ORD0000757,CUST00075,2025-12-11 17:03:29,completed,DE,Hannover,web,BLACKWEEK,2.99
ORD0000758,CUST00401,2025-10-30 12:03:45,returned,AT,Vienna,mobile_app,WELCOME10,2.99
ORD0000759,CUST00504,2025-12-26 22:59:24,cancelled,DE,Cologne,marketplace,,2.99
ORD0000760,CUST00069,2025-12-09 13:12:12,completed,DE,Stuttgart,marketplace,BLACKWEEK,0.0
ORD0000761,CUST00479,2026-05-27 09:29:00,completed,DE,Leipzig,web,,2.99
ORD0000762,CUST00326,2025-07-13 11:29:31,completed,AT,Graz,web,,4.99
ORD0000763,CUST00593,2025-11-11 17:03:09,completed,CH,Basel,marketplace,,4.99
ORD0000764,CUST00105,2025-11-04 19:30:34,completed,DE,Cologne,mobile_app,BLACKWEEK,2.99
ORD0000765,CUST00550,2026-05-12 12:06:40,completed,NL,Amsterdam,web,,5.99
ORD0000766,CUST00182,2025-12-03 17:26:01,completed,DE,Leipzig,web,VIP5,5.99
ORD0000767,CUST00415,2026-05-05 11:55:50,completed,DE,Hamburg,web,,0.0
ORD0000768,CUST00375,2025-10-06 07:49:21,completed,DE,Bremen,mobile_app,BLACKWEEK,5.99
ORD0000769,CUST00143,2025-12-07 17:36:25,returned,DE,Hannover,web,,0.0
ORD0000770,CUST00039,2025-12-29 17:51:02,returned,DE,Cologne,web,,2.99
ORD0000771,CUST00037,2026-01-25 21:05:22,cancelled,DE,Düsseldorf,web,BLACKWEEK,2.99
ORD0000772,CUST00463,2025-06-12 15:24:49,completed,DE,Berlin,mobile_app,WELCOME10,0.0
ORD0000773,CUST00158,2025-10-28 11:20:33,completed,DE,Cologne,web,VIP5,5.99
ORD0000774,CUST00031,2025-11-18 18:48:24,completed,DE,Düsseldorf,mobile_app,,4.99
ORD0000775,CUST00384,2025-06-05 15:16:11,cancelled,DE,Düsseldorf,web,,5.99
ORD0000776,CUST00137,2026-01-30 15:50:25,completed,DE,Munich,web,BLACKWEEK,2.99
ORD0000777,CUST00176,2025-10-04 19:37:14,completed,NL,Amsterdam,mobile_app,,2.99
ORD0000778,CUST00502,2025-12-12 15:24:54,completed,DE,Düsseldorf,mobile_app,,0.0
ORD0000779,CUST00116,2026-01-02 22:38:30,completed,DE,Frankfurt,mobile_app,,2.99
ORD0000780,CUST00335,2025-08-31 17:12:06,completed,DE,Stuttgart,mobile_app,,2.99
ORD0000781,CUST00154,2026-01-22 10:18:49,completed,AT,Vienna,web,WELCOME10,0.0
ORD0000782,CUST00062,2026-01-09 11:48:30,completed,DE,Hannover,mobile_app,,4.99
ORD0000783,CUST00439,2026-04-13 20:03:20,completed,DE,Stuttgart,web,SUMMER15,5.99
ORD0000784,CUST00287,2026-03-01 17:46:37,completed,AT,Vienna,web,SUMMER15,4.99
ORD0000785,CUST00439,2026-06-17 17:01:08,cancelled,DE,Stuttgart,web,BLACKWEEK,0.0
ORD0000786,CUST00325,2025-11-21 09:13:00,completed,DE,Düsseldorf,web,,5.99
ORD0000787,CUST00503,2025-12-09 11:31:54,completed,AT,Graz,mobile_app,,2.99
ORD0000788,CUST00072,2026-05-28 13:51:52,completed,DE,Munich,web,WELCOME10,0.0
ORD0000789,CUST00095,2026-02-02 08:24:47,completed,DE,Cologne,web,,0.0
ORD0000790,CUST00467,2025-10-11 12:50:11,cancelled,DE,Munich,web,,5.99
ORD0000791,CUST00402,2025-12-23 08:35:55,completed,DE,Bremen,mobile_app,VIP5,5.99
ORD0000792,CUST00579,2026-04-04 12:53:59,completed,CH,Zurich,mobile_app,,2.99
ORD0000793,CUST00600,2026-04-09 09:40:19,completed,CH,Zurich,web,,2.99
ORD0000794,CUST00126,2026-06-06 22:46:41,completed,AT,Graz,mobile_app,,5.99
ORD0000795,CUST00511,2025-07-23 10:11:57,completed,AT,Vienna,mobile_app,,5.99
ORD0000796,CUST00540,2026-05-21 22:46:07,completed,NL,Amsterdam,marketplace,,4.99
ORD0000797,CUST00272,2025-11-03 22:38:51,cancelled,CH,Basel,web,,5.99
ORD0000798,CUST00548,2025-12-04 19:59:03,completed,AT,Graz,web,,0.0
ORD0000799,CUST00329,2025-12-31 10:29:04,completed,DE,Cologne,mobile_app,VIP5,2.99
ORD0000800,CUST00357,2026-05-31 07:05:19,completed,DE,Munich,mobile_app,,4.99
ORD0000801,CUST00085,2026-01-02 13:43:37,completed,DE,Bremen,web,,0.0
ORD0000802,CUST00472,2026-05-07 20:29:48,completed,DE,Hannover,mobile_app,,0.0
ORD0000803,CUST00352,2026-03-07 21:59:15,completed,CH,Zurich,mobile_app,,2.99
ORD0000804,CUST00309,2025-06-07 10:09:48,completed,CH,Zurich,web,,2.99
ORD0000805,CUST00018,2026-01-11 13:44:54,completed,DE,Munich,mobile_app,WELCOME10,4.99
ORD0000806,CUST00583,2026-06-02 18:08:49,completed,DE,Leipzig,mobile_app,SUMMER15,5.99
ORD0000807,CUST00335,2025-10-21 18:24:19,completed,DE,Stuttgart,web,,2.99
ORD0000808,CUST00063,2025-03-14 21:46:46,returned,DE,Hamburg,mobile_app,,5.99
ORD0000809,CUST00351,2026-02-04 17:16:55,completed,DE,Frankfurt,mobile_app,,0.0
ORD0000810,CUST00509,2025-09-20 21:23:27,cancelled,DE,Berlin,web,,4.99
ORD0000811,CUST00258,2025-12-24 21:27:00,completed,DE,Munich,mobile_app,WELCOME10,0.0
ORD0000812,CUST00093,2025-04-15 22:10:27,completed,DE,Munich,mobile_app,,0.0
ORD0000813,CUST00201,2026-02-28 08:26:28,completed,DE,Hamburg,web,,0.0
ORD0000814,CUST00504,2026-06-18 16:12:51,completed,DE,Cologne,web,WELCOME10,0.0
ORD0000815,CUST00031,2025-10-24 13:07:35,completed,DE,Düsseldorf,mobile_app,VIP5,2.99
ORD0000816,CUST00066,2025-12-08 14:53:08,completed,CH,Basel,web,,5.99
ORD0000817,CUST00070,2025-09-03 10:03:28,completed,DE,Stuttgart,web,,5.99
ORD0000818,CUST00577,2026-03-27 15:36:00,completed,DE,Bremen,web,,0.0
ORD0000819,CUST00509,2025-08-16 19:50:38,completed,DE,Berlin,mobile_app,,5.99
ORD0000820,CUST00300,2025-10-17 10:26:58,completed,DE,Hamburg,web,,0.0
ORD0000821,CUST00117,2025-08-12 21:51:00,completed,DE,Stuttgart,web,,4.99
ORD0000822,CUST00559,2026-02-09 09:15:23,completed,DE,Düsseldorf,mobile_app,BLACKWEEK,5.99
ORD0000823,CUST00297,2025-12-15 07:52:52,completed,DE,Stuttgart,web,BLACKWEEK,5.99
ORD0000824,CUST00239,2026-05-14 21:32:23,completed,CH,Basel,web,,0.0
ORD0000825,CUST00185,2025-12-24 13:24:36,completed,DE,Munich,mobile_app,,5.99
ORD0000826,CUST00170,2026-04-17 20:35:57,completed,DE,Cologne,web,WELCOME10,5.99
ORD0000827,CUST00046,2025-10-21 22:57:35,completed,DE,Hamburg,mobile_app,,2.99
ORD0000828,CUST00187,2026-02-08 16:40:02,cancelled,CH,Zurich,web,WELCOME10,5.99
ORD0000829,CUST00067,2025-11-05 21:00:09,completed,CH,Zurich,web,,0.0
ORD0000830,CUST00234,2025-10-09 08:56:27,completed,DE,Frankfurt,web,,4.99
ORD0000831,CUST00168,2026-03-22 13:45:26,completed,CH,Basel,web,,2.99
ORD0000832,CUST00097,2025-07-23 19:21:49,completed,CH,Zurich,web,BLACKWEEK,0.0
ORD0000833,CUST00482,2025-10-18 22:57:58,cancelled,DE,Munich,web,WELCOME10,0.0
ORD0000834,CUST00003,2025-02-25 19:29:53,completed,DE,Berlin,web,,0.0
ORD0000835,CUST00404,2026-04-26 19:16:34,completed,NL,Amsterdam,mobile_app,,2.99
ORD0000836,CUST00268,2026-05-07 17:51:42,completed,CH,Zurich,mobile_app,,0.0
ORD0000837,CUST00360,2025-09-30 10:04:30,completed,DE,Hannover,mobile_app,,0.0
ORD0000838,CUST00058,2025-07-26 19:31:00,completed,AT,Graz,web,SUMMER15,4.99
ORD0000839,CUST00319,2025-12-21 17:27:55,completed,DE,Leipzig,mobile_app,,5.99
ORD0000840,CUST00249,2026-01-17 18:16:51,completed,DE,Berlin,mobile_app,SUMMER15,5.99
ORD0000841,CUST00356,2025-04-21 14:59:03,completed,AT,Graz,web,,5.99
ORD0000842,CUST00490,2025-11-04 22:19:25,completed,DE,Hannover,web,,4.99
ORD0000843,CUST00516,2025-04-09 15:34:51,completed,DE,Hannover,web,VIP5,5.99
ORD0000844,CUST00014,2026-05-14 15:28:08,returned,DE,Cologne,mobile_app,SUMMER15,5.99
ORD0000845,CUST00491,2025-07-21 17:14:27,completed,AT,Graz,web,BLACKWEEK,5.99
ORD0000846,CUST00239,2025-12-06 17:56:16,completed,CH,Basel,mobile_app,,4.99
ORD0000847,CUST00202,2025-11-12 09:07:08,returned,DE,Berlin,marketplace,BLACKWEEK,2.99
ORD0000848,CUST00087,2026-06-21 21:28:57,completed,DE,Hamburg,web,,2.99
ORD0000849,CUST00487,2025-11-05 18:45:00,completed,CH,Zurich,web,SUMMER15,0.0
ORD0000850,CUST00149,2025-08-31 15:39:57,completed,AT,Vienna,web,BLACKWEEK,2.99
ORD0000851,CUST00354,2025-11-28 12:17:16,completed,NL,Amsterdam,web,,4.99
ORD0000852,CUST00329,2025-04-20 14:41:38,completed,DE,Cologne,web,VIP5,5.99
ORD0000853,CUST00541,2025-12-29 11:56:56,completed,CH,Basel,marketplace,,0.0
ORD0000854,CUST00092,2025-07-23 19:45:16,completed,AT,Graz,mobile_app,BLACKWEEK,2.99
ORD0000855,CUST00563,2026-06-20 22:01:25,cancelled,DE,Bremen,mobile_app,VIP5,2.99
ORD0000856,CUST00389,2025-12-08 10:02:58,completed,CH,Basel,web,WELCOME10,5.99
ORD0000857,CUST00297,2026-03-09 17:41:15,completed,DE,Stuttgart,mobile_app,,0.0
ORD0000858,CUST00101,2026-01-08 08:00:12,completed,DE,Berlin,mobile_app,,0.0
ORD0000859,CUST00433,2026-06-19 15:05:04,completed,DE,Munich,web,BLACKWEEK,5.99
ORD0000860,CUST00002,2026-06-07 21:34:20,completed,AT,Vienna,web,WELCOME10,4.99
ORD0000861,CUST00582,2025-12-05 19:10:24,completed,NL,Amsterdam,web,,0.0
ORD0000862,CUST00075,2026-01-31 18:01:23,completed,DE,Hannover,web,,5.99
ORD0000863,CUST00090,2025-12-31 11:27:56,completed,NL,Amsterdam,marketplace,,4.99
ORD0000864,CUST00586,2026-05-02 18:59:08,returned,NL,Amsterdam,web,,5.99
ORD0000865,CUST00413,2025-04-08 11:27:17,completed,DE,Düsseldorf,web,,2.99
ORD0000866,CUST00136,2026-03-07 10:52:35,completed,CH,Zurich,mobile_app,,4.99
ORD0000867,CUST00376,2025-12-25 22:53:00,completed,AT,Graz,web,BLACKWEEK,0.0
ORD0000868,CUST00286,2025-06-03 22:11:32,completed,CH,Basel,mobile_app,BLACKWEEK,4.99
ORD0000869,CUST00188,2026-06-08 12:44:16,completed,DE,Munich,marketplace,,2.99
ORD0000870,CUST00061,2025-11-05 18:35:41,completed,DE,Hannover,mobile_app,,0.0
ORD0000871,CUST00140,2025-10-30 13:02:02,completed,DE,Bremen,mobile_app,,5.99
ORD0000872,CUST00588,2025-12-03 16:35:45,completed,AT,Graz,mobile_app,,4.99
ORD0000873,CUST00424,2026-06-12 09:39:50,completed,DE,Hannover,web,VIP5,2.99
ORD0000874,CUST00341,2025-11-17 08:09:22,completed,DE,Leipzig,web,,5.99
ORD0000875,CUST00248,2025-12-09 17:55:58,completed,DE,Frankfurt,web,,0.0
ORD0000876,CUST00555,2026-06-28 13:35:19,returned,DE,Hannover,web,SUMMER15,4.99
ORD0000877,CUST00164,2025-03-30 13:36:11,completed,DE,Bremen,web,,0.0
ORD0000878,CUST00029,2026-01-26 10:56:14,completed,DE,Munich,web,VIP5,0.0
ORD0000879,CUST00399,2026-02-28 08:43:44,completed,DE,Bremen,mobile_app,,0.0
ORD0000880,CUST00366,2026-04-03 08:00:10,completed,DE,Frankfurt,web,,0.0
ORD0000881,CUST00266,2025-09-12 21:40:56,completed,DE,Hannover,web,,0.0
ORD0000882,CUST00029,2026-01-08 14:42:48,completed,DE,Munich,web,,0.0
ORD0000883,CUST00292,2025-03-01 09:04:34,completed,NL,Amsterdam,marketplace,VIP5,0.0
ORD0000884,CUST00250,2025-12-19 18:43:36,completed,DE,Leipzig,web,,0.0
ORD0000885,CUST00439,2026-02-02 08:04:34,completed,DE,Stuttgart,web,,5.99
ORD0000886,CUST00296,2025-07-01 16:37:44,returned,DE,Frankfurt,web,BLACKWEEK,4.99
ORD0000887,CUST00224,2025-05-24 12:40:22,completed,DE,Leipzig,marketplace,,0.0
ORD0000888,CUST00189,2025-04-19 08:40:11,completed,DE,Berlin,web,,2.99
ORD0000889,CUST00432,2025-12-28 08:22:15,completed,DE,Frankfurt,web,,5.99
ORD0000890,CUST00007,2025-10-31 16:57:43,completed,DE,Leipzig,mobile_app,,5.99
ORD0000891,CUST00434,2026-01-10 16:10:25,completed,NL,Amsterdam,mobile_app,,2.99
ORD0000892,CUST00080,2025-09-24 15:29:29,cancelled,DE,Düsseldorf,web,,2.99
ORD0000893,CUST00442,2025-11-13 12:06:41,completed,DE,Stuttgart,marketplace,,2.99
ORD0000894,CUST00516,2025-11-08 20:13:34,completed,DE,Hannover,mobile_app,WELCOME10,0.0
ORD0000895,CUST00348,2025-12-05 14:30:34,completed,AT,Graz,marketplace,,2.99
ORD0000896,CUST00055,2025-09-04 10:32:08,completed,DE,Leipzig,web,,5.99
ORD0000897,CUST00091,2025-11-17 15:17:31,returned,CH,Zurich,marketplace,WELCOME10,2.99
ORD0000898,CUST00014,2025-05-04 11:02:40,completed,DE,Cologne,mobile_app,,0.0
ORD0000899,CUST00131,2025-11-26 10:15:23,completed,DE,Berlin,mobile_app,BLACKWEEK,0.0
ORD0000900,CUST00237,2025-12-16 21:29:29,completed,CH,Basel,web,,0.0
ORD0000901,CUST00042,2025-11-13 12:37:47,returned,DE,Munich,mobile_app,,2.99
ORD0000902,CUST00402,2025-08-04 12:09:36,completed,DE,Bremen,web,BLACKWEEK,2.99
ORD0000903,CUST00403,2025-09-23 21:48:56,cancelled,DE,Cologne,web,,5.99
ORD0000904,CUST00294,2025-09-20 15:19:41,completed,CH,Zurich,web,,5.99
ORD0000905,CUST00386,2025-12-12 12:29:12,completed,DE,Leipzig,web,,2.99
ORD0000906,CUST00155,2025-12-23 10:43:32,completed,DE,Hannover,web,,0.0
ORD0000907,CUST00289,2026-04-12 21:11:56,completed,DE,Stuttgart,web,,0.0
ORD0000908,CUST00375,2025-12-16 22:25:01,completed,DE,Bremen,web,,4.99
ORD0000909,CUST00275,2026-01-07 17:12:23,returned,CH,Basel,web,,5.99
ORD0000910,CUST00379,2025-11-19 07:34:44,cancelled,CH,Zurich,marketplace,BLACKWEEK,4.99
ORD0000911,CUST00246,2025-06-09 07:29:55,returned,CH,Basel,mobile_app,,2.99
ORD0000912,CUST00558,2026-02-12 13:15:50,cancelled,DE,Cologne,web,SUMMER15,5.99
ORD0000913,CUST00469,2025-11-05 14:06:58,completed,DE,Hannover,mobile_app,,0.0
ORD0000914,CUST00326,2026-05-27 12:13:23,completed,AT,Graz,web,WELCOME10,4.99
ORD0000915,CUST00542,2026-06-03 20:50:21,completed,DE,Munich,web,,2.99
ORD0000916,CUST00048,2025-04-23 18:52:09,completed,AT,Vienna,marketplace,,0.0
ORD0000917,CUST00183,2025-12-25 11:04:19,completed,AT,Vienna,marketplace,,5.99
ORD0000918,CUST00223,2026-01-01 19:33:51,completed,DE,Leipzig,web,,0.0
ORD0000919,CUST00401,2025-12-20 12:58:46,completed,AT,Vienna,mobile_app,,2.99
ORD0000920,CUST00241,2026-05-04 11:10:09,completed,AT,Graz,mobile_app,,5.99
ORD0000921,CUST00036,2025-10-23 22:25:05,cancelled,DE,Cologne,web,,5.99
ORD0000922,CUST00160,2025-11-08 19:06:22,completed,DE,Frankfurt,mobile_app,BLACKWEEK,2.99
ORD0000923,CUST00269,2025-10-27 15:49:25,completed,CH,Zurich,web,,4.99
ORD0000924,CUST00521,2025-12-16 07:40:06,completed,CH,Zurich,web,,4.99
ORD0000925,CUST00363,2026-01-27 19:03:24,completed,NL,Amsterdam,mobile_app,,4.99
ORD0000926,CUST00007,2025-11-16 22:42:20,completed,DE,Leipzig,mobile_app,WELCOME10,4.99
ORD0000927,CUST00059,2025-12-13 16:42:25,completed,DE,Frankfurt,web,,5.99
ORD0000928,CUST00179,2025-08-28 09:23:05,completed,DE,Leipzig,mobile_app,,4.99
ORD0000929,CUST00489,2025-09-18 07:51:08,completed,DE,Leipzig,web,,2.99
ORD0000930,CUST00154,2025-05-10 16:04:12,completed,AT,Vienna,mobile_app,BLACKWEEK,5.99
ORD0000931,CUST00496,2025-03-25 14:05:51,completed,AT,Graz,mobile_app,,2.99
ORD0000932,CUST00361,2025-11-15 14:53:40,cancelled,DE,Düsseldorf,mobile_app,,4.99
ORD0000933,CUST00239,2026-01-03 10:09:02,completed,CH,Basel,web,,0.0
ORD0000934,CUST00291,2025-12-27 22:00:45,completed,CH,Basel,mobile_app,,2.99
ORD0000935,CUST00459,2025-11-26 21:59:19,cancelled,AT,Vienna,web,,0.0
ORD0000936,CUST00191,2026-06-20 21:28:05,completed,DE,Berlin,mobile_app,,4.99
ORD0000937,CUST00359,2025-11-24 10:10:33,completed,DE,Stuttgart,web,,5.99
ORD0000938,CUST00574,2026-05-27 17:39:25,completed,DE,Munich,web,,4.99
ORD0000939,CUST00227,2026-06-07 16:45:16,completed,DE,Bremen,web,,4.99
ORD0000940,CUST00575,2025-07-28 12:09:14,completed,AT,Vienna,web,,4.99
ORD0000941,CUST00277,2026-05-14 10:15:10,completed,NL,Amsterdam,mobile_app,VIP5,0.0
ORD0000942,CUST00309,2025-11-21 18:12:18,completed,CH,Zurich,web,,5.99
ORD0000943,CUST00066,2025-10-26 11:46:39,completed,CH,Basel,web,SUMMER15,0.0
ORD0000944,CUST00339,2026-03-01 17:40:43,completed,AT,Graz,web,,0.0
ORD0000945,CUST00075,2025-10-08 14:59:34,completed,DE,Hannover,web,BLACKWEEK,0.0
ORD0000946,CUST00200,2025-11-16 16:29:18,completed,DE,Berlin,web,,5.99
ORD0000947,CUST00406,2025-11-29 07:02:35,completed,CH,Basel,mobile_app,WELCOME10,4.99
ORD0000948,CUST00499,2025-04-07 21:56:18,completed,CH,Zurich,web,,4.99
ORD0000949,CUST00049,2026-04-07 12:10:52,completed,DE,Leipzig,web,,4.99
ORD0000950,CUST00137,2026-03-23 11:39:50,completed,DE,Munich,web,,2.99
ORD0000951,CUST00126,2025-10-13 20:50:29,completed,AT,Graz,web,,0.0
ORD0000952,CUST00237,2025-03-29 15:52:31,completed,CH,Basel,mobile_app,,0.0
ORD0000953,CUST00136,2025-12-22 16:03:56,completed,CH,Zurich,mobile_app,SUMMER15,5.99
ORD0000954,CUST00188,2025-04-19 15:03:24,completed,DE,Munich,marketplace,,2.99
ORD0000955,CUST00185,2025-11-30 11:20:38,completed,DE,Munich,mobile_app,,4.99
ORD0000956,CUST00256,2025-05-18 13:28:36,completed,DE,Frankfurt,web,SUMMER15,0.0
ORD0000957,CUST00355,2025-12-04 20:51:58,completed,DE,Hamburg,mobile_app,,0.0
ORD0000958,CUST00183,2026-01-21 17:47:56,cancelled,AT,Vienna,web,,0.0
ORD0000959,CUST00187,2025-07-20 12:01:23,completed,CH,Zurich,web,,2.99
ORD0000960,CUST00197,2026-05-12 13:47:47,completed,DE,Leipzig,web,,2.99
ORD0000961,CUST00521,2025-11-28 17:00:17,completed,CH,Zurich,web,,2.99
ORD0000962,CUST00264,2026-04-05 12:25:27,completed,AT,Graz,mobile_app,,2.99
ORD0000963,CUST00409,2025-05-22 18:34:05,completed,DE,Frankfurt,web,,2.99
ORD0000964,CUST00044,2026-06-01 11:37:20,completed,DE,Frankfurt,web,,5.99
ORD0000965,CUST00387,2025-11-28 09:21:42,completed,NL,Amsterdam,mobile_app,,0.0
ORD0000966,CUST00045,2025-12-15 15:36:34,completed,DE,Frankfurt,web,WELCOME10,2.99
ORD0000967,CUST00552,2025-11-24 11:55:27,completed,DE,Cologne,web,VIP5,5.99
ORD0000968,CUST00399,2025-07-27 16:19:48,completed,DE,Bremen,web,,0.0
ORD0000969,CUST00398,2025-08-25 19:18:55,completed,DE,Leipzig,web,WELCOME10,4.99
ORD0000970,CUST00447,2025-12-30 11:11:04,completed,DE,Leipzig,web,,0.0
ORD0000971,CUST00498,2026-06-19 10:05:30,completed,AT,Graz,mobile_app,,5.99
ORD0000972,CUST00021,2025-12-06 08:14:56,completed,AT,Vienna,mobile_app,,5.99
ORD0000973,CUST00199,2025-11-22 19:12:55,completed,DE,Hamburg,web,,4.99
ORD0000974,CUST00567,2025-11-23 12:59:26,completed,DE,Leipzig,mobile_app,,2.99
ORD0000975,CUST00233,2025-10-27 12:54:35,returned,DE,Hamburg,web,BLACKWEEK,2.99
ORD0000976,CUST00413,2026-04-14 12:25:29,completed,DE,Düsseldorf,marketplace,,5.99
ORD0000977,CUST00232,2026-04-06 11:06:43,completed,DE,Hannover,web,,2.99
ORD0000978,CUST00098,2026-05-19 08:27:48,completed,DE,Düsseldorf,web,SUMMER15,4.99
